Gerçek Değerler,Tahmin Edilen Değerler
34990,34256.195
28900,30566.37
14240,13724.808
23790,21564.303
29450,34283.26
14500,19675.957
15000,15151.539
14999,13159.134
16490,16659.023
33991,28856.281
10930,11537.438
16999,18761.678
16500,16250.382
26949,24830.248
10465,10174.039
27999,27285.197
15500,13953.847
9900,8077.809
10295,10138.455
16998,21981.193
11795,12816.3
8879,10536.101
19995,22401.604
9220,10847.369
14449,16688.52
10500,10585.187
17995,22430.953
10998,10307.731
32991,26096.627
11600,10708.587
7100,8197.056
29950,34372.816
17998,21410.47
6000,7385.7446
9077,9531.155
18700,17329.7
26099,24615.055
14995,15352.599
26500,29260.537
12910,12380.331
18998,18308.623
20412,19428.6
3800,2560.4087
18531,16703.068
14500,13789.942
25990,21085.623
15992,16276.063
23980,21399.229
24499,30459.162
33000,32297.693
24495,19544.273
15200,14302.042
30500,29204.334
41995,45476.25
26550,25216.65
5500,5471.235
16500,15860.839
23495,25069.521
24161,22596.873
10498,11393.374
17500,18580.652
11498,9967.851
11995,14190.065
19698,21915.643
47980,38781.484
13177,15542.056
16998,13984.637
13800,8742.035
19250,19009.666
14499,12625.325
19700,22084.363
18980,19087.807
5495,5706.6646
22498,24609.982
39309,38455.977
16990,14292.231
17999,18301.842
10485,13489.8
14699,15489.032
13999,13747.95
13995,15684.646
14933,13417.644
5999,4944.9556
13998,13748.487
11500,13261.461
11399,11310.293
7259,7316.449
20895,21247.373
7750,7929.3384
12698,13464.843
12495,15480.618
9495,11457.944
15590,16956.28
12790,14333.38
10999,9704.01
15790,22034.19
12450,14802.798
23990,28160.773
11491,11777.481
19749,23743.998
17799,18864.885
12490,14545.3545
11690,11267.687
19430,19438.666
30995,27446.174
7785,11179.95
19965,23877.955
9689,8440.225
29900,31358.453
21490,19757.889
20500,24458.04
45898,40874.156
12350,10075.448
37950,44482.875
16000,15565.285
17000,19586.307
33495,27816.162
4890,4941.0864
11500,10139.8545
11499,12473.349
9000,9539.887
7700,7295.862
23990,23824.393
13900,16074.025
18250,20006.791
9495,9542.141
14750,16519.162
13900,15692.954
15500,15122.617
12495,12955.401
15750,15484.774
25990,30304.742
31490,27857.324
15480,16355.442
10785,11305.339
17500,15977.789
6191,5807.166
22250,25016.664
13250,15880.04
12000,11202.823
37000,34176.61
19699,20925.402
10999,10803.105
15299,13856.083
32980,28703.188
36950,28241.592
10200,11005.974
39990,31971.443
18850,19159.268
31995,33322.61
12000,11255.149
27685,28639.432
30450,33156.99
10850,11040.679
6798,6776.109
46999,46892.676
13495,12818.272
6300,8446.8
26990,24844.19
12579,12449.75
4709,6001.4136
16500,19793.912
22226,20763.908
41945,42046.11
6495,8419.7
13995,14463.285
7295,7948.802
14900,13838.867
15000,15095.878
32499,30346.084
8991,13123.261
15395,11382.046
15495,9006.219
15490,15983.903
26972,29311.85
17000,20407.72
19350,23047.658
23102,22503.54
10662,10116.515
13498,13980.112
7547,5751.823
20990,20097.781
10170,9602.503
8499,10451.583
20200,20965.807
15995,12930.221
30675,27817.295
26492,21850.639
23888,25566.744
15799,21026.547
21998,19471.62
14290,15252.157
7000,8257.587
9150,8761.599
9490,12548.328
10999,9843.334
18890,19210.291
29799,27706.96
25249,24580.451
14995,10464.172
41995,45146.867
10207,12342.4795
15361,12768.761
32498,38583.72
9620,11654.731
8599,13647.606
19995,26962.781
44280,35871.414
16557,11868.358
13398,11838.977
7420,9273.501
13991,11936.778
6641,6727.791
23990,20648.236
6590,6106.3423
8995,9486.673
12499,13028.25
16200,16985.754
14795,11860.528
7490,7907.2075
6920,7722.976
20850,25961.186
12990,14906.8955
8997,7314.059
16230,16683.05
15035,15803.098
9490,10220.644
6745,5942.713
24450,22566.111
16600,21138.113
19949,24207.99
16998,12900.997
26199,20647.172
35995,29559.79
30500,30863.83
7800,7001.072
19999,24149.748
12995,10623.599
18995,33150.414
29990,27665.643
9699,8495.619
21572,18805.523
10100,10978.091
8899,10676.971
19798,23918.762
14798,15857.714
12800,10424.851
19303,16886.205
23099,24824.963
15700,15438.343
16995,16637.217
40775,44080.484
25995,22356.89
15390,13502.322
19300,15106.769
7300,7867.4614
15800,18187.18
19798,21618.576
32890,27711.633
29995,30072.55
27249,27810.66
17695,11818.618
18000,18929.232
7495,9271.855
25900,28388.29
8700,7324.131
10498,10050.121
17650,17353.963
14899,16508.746
31290,33507.023
15000,12696.661
32500,28018.672
14995,14243.927
17698,17971.99
12998,15102.88
19290,21428.592
10990,13220.628
8530,9886.509
11000,11255.019
45488,45254.902
38900,29545.367
21400,20116.41
15632,16137.272
8980,10808.359
13795,12037.685
20980,22889.088
12500,11757.287
15495,15778.769
23991,21488.12
16995,17355.934
8891,8911.392
12000,13806.2705
10200,11130.776
24999,28490.932
24994,22877.314
7350,8054.9844
14000,10769.52
26000,25565.719
24220,21640.15
30890,27504.861
11399,11487.1875
26999,26507.395
14491,13712.2
13997,11763.179
16500,14681.248
13490,11417.954
20390,20753.572
14799,14977.96
24750,20382.512
11499,10926.592
24991,26048.186
9914,8884.904
18395,19804.412
29875,18345.713
19950,21825.83
15572,14992.285
20870,21935.709
16500,14875.237
14275,16938.24
29000,25243.965
8799,14999.254
17490,14558.456
9000,9161.675
6995,8152.097
6399,9588.007
25799,24234.678
11990,13053.517
5895,6033.4067
12495,11524.34
29400,22059.994
13980,15199.153
5990,8356.423
17780,19362.654
12499,12360.046
16490,19388.414
25946,28662.266
9350,9318.51
20980,19899.482
14500,15058.697
8690,10773.9
10749,12350.595
14900,12444.458
20996,20815.69
15500,14817.313
33990,36798.492
9705,9456.044
21495,22453.244
7500,10793.198
17298,16711.81
14691,12796.1875
48302,43840.4
17990,16778.879
16495,15027.445
23990,22464.76
6995,7036.765
17998,19664.4
15498,12278.288
16100,18129.9
14399,14035.038
8750,8331.943
32995,33017.38
22000,22950.732
17490,17556.588
17500,16641.607
7995,11570.125
17298,15572.006
8500,7958.645
12000,9658.434
29985,29266.428
33356,29802.123
9699,9983.866
25687,20546.451
34750,46117.83
47500,47328.65
24450,22577.463
8998,10195.808
12200,16573.256
9490,8984.795
19960,19978.428
12698,13711.618
17999,20288.252
13495,12637.79
8591,14014.687
21274,24022.049
35850,28495.85
7699,7130.971
14491,15303.284
34936,34897.484
12393,11469.85
22000,24717.035
8495,8175.3643
18998,19988.852
17636,17735.928
22995,19924.08
43500,36971.344
12999,15131.626
16950,19773.129
14250,16767.678
21490,21069.035
22980,23336.742
16900,18648.037
20263,20679.592
37900,30680.4
20650,21526.637
16495,14764.968
23850,25745.37
8490,11541.801
16495,16721.564
24500,23385.006
17990,20370.568
9495,12130.386
7895,9957.405
950,3345.5122
9500,9232.884
19276,19997.371
24360,21290.293
7995,7577.2183
12600,11244.954
13998,13919.196
11986,14309.892
15888,17347.738
20990,18589.135
10000,9331.733
10490,11544.491
35995,34437.34
7995,9455.129
8990,8142.623
9295,8276.717
26580,25103.855
8998,9422.435
20295,19514.21
17999,13715.882
31248,21116.621
6995,10573.159
30326,27675.432
11990,14275.267
9495,10586.837
22390,19366.932
6295,7415.97
15495,20590.443
21498,21597.291
13100,12335.611
12400,15200.864
24450,28082.076
18890,20699.037
22995,21718.293
15995,15669.098
14000,12544.332
13999,17724.97
15790,16982.4
20282,18443.643
6790,8351.059
44990,29070.404
13750,13105.245
12500,14512.065
12200,12812.344
15500,15784.563
48950,46530.777
19999,19487.182
32000,31906.484
12995,10721.569
10982,10306.556
8599,10066.896
9890,12789.994
22250,24793.762
7870,8116.2363
27490,33185.55
9457,10400.585
11998,10878.914
10498,9754.133
14600,15237.393
17591,17003.842
6800,8788.899
10159,12378.743
7440,9112.265
35750,28782.059
10991,11735.786
8898,12389.667
33699,30620.025
26100,37052.074
18990,19395.229
15095,15256.534
12699,11173.948
8298,8144.0996
20000,20346.115
18199,19928.615
11999,10857.749
19250,20483.979
11475,9984.986
11630,13476.3
8430,10635.401
25000,20393.77
8998,9521.993
31490,35332.137
30750,32823.11
17350,16715.705
18499,16364.288
27480,30971.182
13990,12892.6455
10372,10297.755
7600,7328.3477
23950,24751.97
26995,32828.195
30995,21215.69
29990,29688.68
16798,13655.677
12980,16047.867
5780,7159.526
30200,27104.83
13995,15699.116
9491,12759.351
15495,17539.01
6995,7358.2515
10900,11411.772
8250,8541.3545
8490,8390.472
20990,16467.896
9500,7585.7036
14995,14985.404
20495,20622.533
32950,33519.707
11498,12778.509
19000,15804.119
19480,23466.748
17750,16319.396
15495,15308.968
17998,12740.922
18000,20140.076
11771,11362.414
9990,13073.998
20500,22508.398
6995,7811.977
8500,9602.772
24489,24659.502
8790,9163.063
24490,20110.717
20495,15520.1
32000,33071.684
19849,23855.055
25480,31351.834
35891,27157.82
7300,10549.613
11900,10778.468
36990,34919.973
5420,8866.283
9600,8439.634
27661,26592.57
25000,21539.0
13998,14970.908
14291,13634.191
19850,20147.572
13750,16437.26
18299,15860.874
12798,14884.686
8500,10783.224
4800,8071.554
12650,11788.587
20000,14882.345
23980,19125.893
29995,30810.844
20990,20861.498
11499,11561.68
9390,9819.696
8991,11185.678
9990,10236.866
8495,7753.2915
17500,20731.771
6795,5558.822
10000,11553.858
15799,17377.443
16495,16672.307
22500,20657.303
15395,15605.601
12995,12344.406
16000,13130.725
13500,12273.946
13997,12247.431
14999,12800.485
18125,11207.485
16500,16027.59
25599,25734.453
17700,17181.967
23949,23225.602
22199,21233.604
22990,23198.37
22000,23962.303
11670,13362.13
14950,17244.44
23942,21805.283
10590,12316.749
11201,13368.69
28790,26570.494
14200,15343.495
17998,20671.053
13975,14314.542
13490,15215.333
20400,22041.127
49000,51537.926
8494,8515.578
43680,43177.74
9725,11462.127
15799,13118.605
14500,16472.775
11501,11737.218
13495,14030.96
13750,14595.784
28490,20099.318
7999,7304.4434
5995,7034.1943
13000,12693.832
23480,24729.395
14270,16840.494
9890,13349.437
28582,23356.91
4170,4061.8987
8200,9940.944
7495,8996.717
18700,19786.479
28990,34062.508
22699,22845.951
9500,10650.616
13499,14962.757
18291,23895.193
24970,23900.342
22480,24782.393
34850,30979.164
20365,15235.544
6998,6986.499
20700,23954.244
17999,21297.127
6299,6040.3784
9999,16499.566
15498,17431.697
21250,20202.627
39999,33849.53
39450,42159.562
27799,38044.016
7438,8781.499
13192,14095.047
20500,22352.56
23400,22162.658
11690,11060.731
17980,17295.307
13500,12274.069
11990,14521.821
7995,8535.692
15800,17118.354
8850,8543.665
13998,13193.921
35995,28304.83
9750,11578.685
12495,13942.784
15990,16673.096
11491,13854.289
9900,9555.442
21950,20118.629
9695,9421.705
10490,13730.375
9000,12418.03
19498,18297.934
11291,14472.438
8800,9292.034
7380,7471.1904
16584,17638.322
28995,21410.396
19495,16215.767
12995,13573.365
16950,15994.101
8391,7802.7886
15498,16104.065
10500,10696.026
16499,18028.771
3795,4775.9517
15990,13128.112
26420,23367.303
15500,14217.91
8750,10412.854
9000,9068.997
16500,14840.359
14998,17632.613
10500,11255.394
29999,21787.553
8489,8152.7417
17990,18196.79
7995,5405.0044
33990,34775.79
10350,9872.983
12600,11599.542
8295,7025.519
21995,21150.07
12000,11940.477
6845,8323.637
6191,5782.0615
18000,20352.145
19945,20199.426
12491,15035.187
6100,5223.4087
11995,10516.647
11434,13055.475
24950,26235.924
33298,30573.086
18499,17872.975
19999,19326.865
11998,14888.65
10488,12737.251
24490,30575.852
16000,14479.543
10505,11532.154
18300,18108.879
6500,7528.0205
11998,12769.548
18990,17416.365
12500,12850.005
30495,30693.117
6890,7806.651
11998,13271.46
7500,8735.548
21495,17932.63
19490,20090.154
6490,6244.189
16250,14564.771
9000,8809.219
8799,11845.799
14750,14056.922
9995,9507.291
19849,23855.055
7798,7744.26
24825,22987.361
21990,26485.031
7467,8350.565
12495,14902.152
15999,14743.335
29991,32211.172
25695,21403.47
13119,12099.417
18500,14710.514
35000,31086.17
23249,26285.482
14750,14507.438
12500,11221.819
11998,12868.763
4990,6155.9185
6981,8518.1455
9995,10535.569
17649,17761.168
11000,11186.283
11495,11897.495
11399,10953.233
30000,26290.639
23900,23498.482
11491,10819.354
15500,13928.019
20995,18343.193
7291,7995.594
24995,28698.42
10795,10934.47
6495,6545.673
9698,10692.278
33995,28514.984
10998,11103.47
17990,13893.7705
14250,13411.612
16999,11978.06
11500,11141.39
13498,13015.2
36491,28020.574
12800,13990.134
15990,13405.638
6310,7101.3257
10749,10538.2295
18950,17065.977
15330,15660.279
12750,14370.206
21995,21179.1
10699,12162.067
15500,14430.329
10497,9656.38
19490,20905.682
6999,6968.4966
22990,22852.555
17500,10120.554
10000,10943.271
11000,15609.587
12300,14249.174
12995,11656.66
5500,5332.9126
15495,12127.384
19299,22157.523
6999,4517.228
17397,16074.18
8998,8983.384
13500,12306.363
19500,19915.635
12995,16046.017
13750,13526.5205
15490,14552.856
18495,19855.502
12985,16814.89
20290,21032.94
12990,10654.096
17200,17252.205
30552,28699.643
9000,6860.612
3495,5298.0957
41990,38356.89
20740,25471.057
9361,9371.579
10699,9819.526
2990,3968.0896
22498,26248.494
9400,16084.19
5698,7382.8403
21738,20825.451
32995,27123.338
51000,39205.016
7580,9117.837
11000,11705.113
35495,29722.135
10382,10683.04
36989,29794.182
11400,10866.214
16350,19671.033
4893,4850.7183
12449,12445.221
44987,44975.082
17000,20348.713
13995,14120.808
13800,14293.957
23890,21990.479
7900,6865.3125
11000,8614.752
33950,29152.156
9000,10111.397
9000,11779.774
7361,5585.1343
14040,16614.588
17498,18151.814
17495,14009.745
10490,10558.576
10999,10232.534
17200,13898.489
9700,10346.958
13400,14072.979
18199,18729.377
22290,17338.19
11995,13700.214
26479,24957.994
8250,8473.411
9400,9478.333
7699,9007.095
9991,8957.891
7885,9185.316
13999,16315.067
19499,22524.31
13990,12866.548
13541,10992.966
15999,17245.31
11998,14080.47
22500,21505.584
16299,13236.151
11600,12774.673
9598,9126.477
9298,10641.716
25999,20710.354
19999,21625.13
22499,23015.963
20000,19117.635
21975,22095.021
11975,11580.426
10990,10392.532
11600,13035.155
28399,27390.104
24990,23861.598
20995,18405.264
22795,21852.4
20950,17129.545
22990,18650.408
32624,26537.031
12500,26772.627
16750,14550.202
8000,12740.436
13998,9739.942
10610,11452.944
26980,27697.986
26480,25621.385
21286,23043.81
20659,20784.615
18995,20815.484
7995,7129.5757
26450,26173.74
37440,32615.408
48998,43434.383
22900,28613.553
15799,14724.577
21980,23109.965
8298,9283.05
11370,10782.728
5250,6286.277
21499,28555.62
12500,10612.132
17520,14091.993
20000,17857.99
37449,30091.428
18999,17597.232
10891,10365.392
19499,19835.932
27980,26053.35
23032,20408.06
8995,10695.97
27498,22788.354
23999,10598.589
11795,12240.325
8880,8619.79
12821,11438.458
20995,22298.97
39995,44282.133
15490,14816.703
7495,7124.023
32990,34459.824
17695,16609.852
18680,17387.42
22000,24707.688
22480,26844.252
23680,19822.486
15250,18277.904
18100,18257.732
13999,13739.89
28499,22397.072
9000,10084.211
31490,33826.73
26500,24941.016
18000,19724.855
14800,17591.572
10795,9413.44
23949,23735.887
15200,14946.165
10400,10757.921
9999,10222.917
6995,7368.35
26950,20742.666
9500,7334.692
7995,9056.024
9995,9235.931
12980,15468.419
17945,18613.662
6041,8605.638
24700,26243.355
8500,7444.171
9995,9917.165
25490,20511.03
14995,16738.049
20400,20567.105
7240,6679.1245
9750,11126.498
16671,18042.701
10498,10538.013
19690,20051.31
10099,11799.505
18798,21700.19
8698,9862.411
15229,15270.71
13290,13765.978
13549,14074.171
26972,29311.85
5995,6628.0317
13250,13680.132
23599,24800.893
19979,17197.006
3800,4726.8745
39990,32301.428
6600,4435.875
4200,7198.936
15840,14799.337
26350,23780.334
15000,15725.285
25995,30477.014
11500,12246.047
24915,26291.146
9499,9631.874
14150,15098.78
26950,23969.299
7000,7575.9087
11000,11859.712
18990,22761.146
7999,8029.311
8490,8005.0347
10789,9905.62
54490,39975.848
29950,24067.248
6998,7963.1406
8990,10316.885
42890,18412.229
17891,18859.932
16099,16285.931
7749,9014.678
20452,22838.654
9999,9182.31
14954,11738.929
14690,10102.329
9400,10035.926
12000,11852.704
8000,11607.902
37980,40803.46
19500,18064.506
21980,24113.424
7475,7989.717
23497,29737.47
27690,28992.865
10500,9859.905
17995,21473.6
12995,12795.461
7500,9845.942
9890,11048.994
51540,39174.82
29361,26249.508
16495,17882.568
8400,7731.4517
21382,20686.281
14250,14495.733
16498,14253.579
7470,9140.708
27980,28956.502
46750,49460.297
22495,14588.981
8420,10543.126
3695,3508.1042
16000,14513.94
6500,7413.2837
7750,7233.1436
25299,24691.926
25450,27835.977
16982,20522.22
19795,20445.451
29990,29518.357
17990,16096.057
20995,20933.953
8499,10045.567
14992,20029.428
16500,16691.287
12298,14000.291
2195,3903.2766
20995,22658.553
6490,6238.1646
10990,10796.147
32400,27659.807
15990,14618.0205
12995,12405.565
31950,27870.617
13498,12060.548
5999,7686.5474
6190,7246.9976
12495,11958.997
28000,30721.713
28490,31669.752
25499,23894.36
1999,3053.226
10195,9946.683
19560,22067.95
12387,11705.676
15599,11918.3545
13000,13632.009
29490,30901.006
18490,15011.327
30995,30007.469
14250,11618.06
23499,21881.117
52995,45215.43
26444,25128.709
6400,6344.0015
7998,9166.802
18250,20384.904
13495,12589.479
13995,17451.752
10800,14773.7705
9378,9278.655
7995,7921.2734
26998,28680.104
9795,8098.732
20450,17282.025
9400,9610.777
20490,17584.275
11700,11138.788
17499,20832.701
28995,32388.184
15495,13470.345
16000,15025.011
8995,12053.37
10790,12979.704
12490,10718.4375
14500,12862.4375
14997,13384.073
10990,13816.984
18020,13572.933
11999,11150.205
12798,12626.241
12698,12314.896
19000,25886.84
5995,7372.0557
11990,16130.922
19990,13900.478
11645,12243.61
11790,13860.743
17520,14305.914
28200,29888.742
13455,12567.305
43950,39367.77
7498,7549.8433
39995,30130.115
19998,19395.63
15998,16311.719
8619,7422.228
22250,20587.791
6300,6397.22
25995,20920.44
24299,26563.838
11000,10060.4375
12998,17160.26
27999,22716.271
8850,10607.482
12998,13099.125
17990,18286.947
9995,9934.973
17695,17930.453
8995,7558.1094
16899,14792.21
10995,9733.333
7995,9121.226
33000,29072.342
22896,25896.662
12800,11710.016
8000,8944.135
25940,20103.143
7895,8285.556
10185,12200.415
5998,7246.77
29950,29903.484
16595,16790.07
22480,27612.957
6498,7182.6675
24999,24165.186
35900,36199.77
9998,10001.089
27498,24983.76
9650,9647.455
11495,11029.404
9910,8409.397
10750,11747.085
19990,25149.713
24990,30535.902
11750,13266.291
13899,12007.79
15200,17285.252
7500,7727.0835
27989,32119.87
8495,8672.011
17044,15951.927
17998,17678.81
41888,44333.61
38499,33067.785
14500,14947.304
5990,6910.949
30850,20393.455
21995,13801.739
25199,23368.172
10795,12978.3545
25879,25932.074
15135,15824.056
23475,25220.502
6498,7895.394
13046,10631.511
